SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
11-APR-2019,22,33505,32523,34965,33039,29932,658,6122,6520,13080,0,10,16,997,1058,-414,-536,395,985,1060,-412,-530
11-APR-2019,23,32907,31988,34366,32503,29348,641,6122,7010,13080,0,10,14,996,1057,-414,-535,395,985,1060,-412,-530
11-APR-2019,24,32298,31437,33758,31953,28748,623,6122,7880,13080,0,10,16,996,1058,-414,-536,395,985,1060,-412,-530
11-APR-2019,25,31773,30982,33230,31496,28220,623,6122,8550,13080,0,8,15,996,1057,-414,-535,395,985,1060,-412,-530
11-APR-2019,26,31042,30257,32498,30771,27547,622,6122,8820,13080,0,6,14,996,1059,-414,-536,395,985,1059,-412,-530
11-APR-2019,27,30320,29543,31776,30053,26867,607,6122,8840,13080,0,6,10,997,1003,-414,-536,395,985,1002,-412,-530
11-APR-2019,28,29731,28973,31186,29481,26306,592,6122,8790,13080,0,6,8,996,1000,-414,-535,395,985,1001,-412,-530
11-APR-2019,29,29599,28762,31054,29270,26202,584,6122,8460,13080,0,6,8,996,1000,-414,-535,490,985,1001,-412,-530
11-APR-2019,30,29362,28519,30818,29027,25984,575,6122,8010,13080,0,6,8,996,1001,-414,-536,494,985,1001,-412,-530
11-APR-2019,31,29414,28465,30870,28973,26044,573,6122,7470,13080,0,6,7,996,1000,-414,-536,588,985,1001,-412,-530
11-APR-2019,32,29998,29031,31453,29538,26630,570,6122,6760,13080,0,6,7,996,1000,-414,-535,592,985,1001,-412,-530
11-APR-2019,33,30830,29848,32285,30356,27393,570,6122,5840,13080,0,6,7,996,1055,-414,-535,591,985,1059,-412,-530
11-APR-2019,34,32036,31018,33492,31525,28534,570,6122,4870,13080,0,6,7,996,1058,-414,-536,592,985,1060,-412,-530
11-APR-2019,35,33314,32293,34770,32800,29735,571,6122,3860,13080,0,6,8,996,1058,-414,-536,592,985,1059,-412,-530
11-APR-2019,36,34368,33307,35827,33822,30794,572,6122,2880,13080,0,10,15,996,1058,-414,-535,592,985,1059,-412,-530
11-APR-2019,37,35319,34208,36779,34712,31773,568,6122,1950,13080,0,10,4,996,1058,-414,-536,592,985,1059,-412,-530
11-APR-2019,38,35989,34815,37447,35325,32451,563,6122,1110,13080,0,9,10,996,1057,-414,-535,592,985,1059,-412,-530
11-APR-2019,39,36190,35051,37588,35560,32693,554,6122,400,13080,0,10,9,996,1058,-397,-491,592,985,1060,-394,-484
11-APR-2019,40,36523,35323,37872,35834,33022,545,6122,32,13080,0,9,10,996,1059,-386,-454,592,985,1060,-385,-449
11-APR-2019,41,37037,35670,38392,36182,33464,554,6122,0,13080,0,9,11,996,1059,-414,-432,592,985,1059,-412,-430
11-APR-2019,42,37053,35616,38369,36124,33441,563,6122,0,13080,0,9,8,996,1059,-414,-393,592,985,1059,-412,-385
11-APR-2019,43,35941,34626,37108,35134,32422,564,6122,0,13080,0,11,4,996,1003,-414,-242,449,985,1001,-412,-234
11-APR-2019,44,34388,33132,35419,33644,31062,565,6122,0,13080,0,9,4,996,1000,-414,-108,444,985,1001,-412,-106
11-APR-2019,45,32467,31359,33442,31872,29298,565,6122,0,13080,0,8,5,996,1001,-414,-53,397,985,1001,-412,-51
11-APR-2019,46,30640,29487,31562,29996,27567,565,6122,0,13080,0,8,7,996,1001,-414,0,395,985,1001,-412,0
11-APR-2019,47,28565,27381,29454,27889,25652,576,6122,0,13080,0,6,5,996,1000,-346,-37,395,985,1000,-337,-38
11-APR-2019,48,27093,25924,27849,26430,24238,587,6122,0,13080,0,3,6,996,1000,-253,0,395,985,1000,-253,0
12-APR-2019,1,25754,24593,26693,25097,22962,605,6122,0,13080,0,3,4,901,907,-376,-60,585,888,905,-378,-66
12-APR-2019,2,25281,24062,26278,24569,22589,622,6122,0,13080,0,4,7,897,903,-412,-81,592,888,904,-410,-78
12-APR-2019,3,25461,24229,26359,24807,22843,625,6122,0,13080,0,75,78,897,904,-322,-1,592,888,903,-314,0
12-APR-2019,4,25935,24728,26773,25309,23378,627,6122,0,13080,0,78,81,897,904,-260,0,592,884,903,-256,0
12-APR-2019,5,25864,24648,26713,25316,23356,649,6122,0,13080,0,164,167,898,902,-185,0,592,889,903,-181,0
12-APR-2019,6,25648,24433,26891,25450,23141,671,6122,0,13080,0,575,604,898,903,-168,0,592,889,903,-161,0
12-APR-2019,7,25267,24135,26952,25782,22756,679,6122,0,13080,0,1145,1148,897,903,-40,0,592,888,904,-34,0
12-APR-2019,8,25078,23952,26703,25579,22486,686,6122,0,13080,0,1125,1126,897,903,12,0,592,888,903,16,0
12-APR-2019,9,25070,23917,26708,25540,22498,713,6122,0,13080,0,1122,1124,897,904,-16,0,592,888,903,-16,0
12-APR-2019,10,25134,23961,26764,25575,22571,740,6122,0,13080,0,1112,1114,898,904,-18,0,590,888,903,-16,0
12-APR-2019,11,26012,25147,27622,26758,23390,774,6122,0,13080,0,1110,1111,753,831,82,1,185,739,830,91,6
12-APR-2019,12,27216,26300,28828,27913,24480,808,6122,0,13080,0,1112,1113,750,825,213,95,171,740,820,216,101
12-APR-2019,13,29460,28124,30337,28987,26545,835,6122,6,13080,0,377,344,555,362,222,246,575,541,348,219,249
12-APR-2019,14,31545,30116,32051,30625,28479,861,6122,170,13080,0,6,8,542,345,99,221,592,541,354,92,214
12-APR-2019,15,34002,32596,34591,33106,30728,865,6122,609,13080,0,9,7,936,963,-80,69,592,935,980,-85,65
12-APR-2019,16,34866,33362,35550,33875,31529,869,6122,1250,13080,0,10,11,945,1000,-174,0,592,936,1001,-178,0
12-APR-2019,17,35511,33913,36407,34419,32081,915,6122,1950,13080,0,8,6,995,1056,-322,-66,402,985,1059,-327,-74
12-APR-2019,18,35575,33935,36597,34439,32130,961,6122,2670,13080,0,7,4,996,1058,-399,-116,395,985,1059,-395,-113
12-APR-2019,19,35384,33679,36215,34189,31921,1026,6122,3460,13080,0,10,11,996,1058,-315,-6,395,985,1060,-312,-6
12-APR-2019,20,34446,32740,35260,33251,31043,1090,6122,4360,13080,0,11,11,997,1057,-303,0,395,985,1059,-296,0
12-APR-2019,21,33695,31996,34362,32506,30331,1153,6122,5000,13080,0,10,6,996,1057,-157,0,395,985,1060,-150,0
12-APR-2019,22,33386,31691,33987,32198,30054,1215,6122,5710,13080,0,8,7,997,1058,-93,0,395,985,1060,-87,0
12-APR-2019,23,33109,31424,33616,31929,29804,1238,6122,5890,13080,0,7,5,949,1058,81,18,395,937,1060,90,23
12-APR-2019,24,33160,31485,33669,31998,29882,1260,6122,6000,13080,0,9,8,947,1058,222,17,395,937,1060,225,21
12-APR-2019,25,33246,31631,33756,32145,30007,1267,6122,5790,13080,0,10,11,947,1057,228,20,395,937,1060,224,20
12-APR-2019,26,32831,31206,33340,31714,29668,1274,6122,5700,13080,0,9,4,948,1059,98,0,395,937,1060,92,0
12-APR-2019,27,32406,30550,33033,31064,29249,1282,6122,5270,13080,0,10,12,802,1002,-82,-35,585,788,1001,-88,-37
12-APR-2019,28,31961,30092,32668,30596,28841,1290,6122,4930,13080,0,8,3,797,1000,-163,-36,592,788,1001,-159,-37
12-APR-2019,29,32017,30200,32609,30711,28950,1304,6122,4390,13080,0,10,12,797,1000,-82,0,592,788,1001,-77,0
12-APR-2019,30,31935,30163,32519,30671,28926,1318,6122,4000,13080,0,9,7,791,1000,-75,0,592,787,1001,-70,0
12-APR-2019,31,32045,30319,32555,30833,29080,1342,6122,3670,13080,0,10,14,994,1000,81,0,591,985,1000,90,0
12-APR-2019,32,32334,30608,32842,31118,29412,1366,6122,3370,13080,0,8,9,996,999,99,0,592,985,1000,97,0
12-APR-2019,33,32959,31262,33465,31772,30012,1389,6122,2770,13080,0,6,10,996,1054,52,0,592,985,1058,53,0
12-APR-2019,34,34006,32206,34515,32719,31025,1412,6122,2180,13080,0,9,12,996,1057,104,0,592,985,1059,112,0
12-APR-2019,35,34846,32925,35357,33441,31834,1428,6122,1750,13080,0,11,16,996,1058,231,54,591,985,1060,233,58
12-APR-2019,36,35401,33376,35918,33894,32399,1443,6122,1310,13080,0,17,18,996,1058,246,10,592,985,1060,244,9
12-APR-2019,37,35769,33659,36282,34168,32820,1393,6122,827,13080,0,13,8,996,1060,211,0,592,985,1060,210,0
12-APR-2019,38,35724,33517,36239,34031,32767,1343,6122,424,13080,0,15,14,997,1058,245,8,592,985,1060,245,12
12-APR-2019,39,35818,33688,36331,34200,32859,1333,6122,149,13080,0,13,12,996,1058,245,94,592,985,1060,244,98
12-APR-2019,40,35992,33833,36505,34344,32993,1322,6122,15,13080,0,13,10,996,1057,245,110,592,985,1059,244,112
12-APR-2019,41,36219,33972,36729,34481,33134,1345,6122,0,13080,0,10,8,996,1058,245,159,592,985,1060,245,158
12-APR-2019,42,35844,33473,36357,33983,32767,1368,6122,0,13080,0,13,10,996,1058,245,155,592,985,1059,244,160
12-APR-2019,43,34289,31921,34806,32433,31313,1391,6122,0,13080,0,17,12,996,1002,245,304,592,985,1001,244,308
12-APR-2019,44,32794,30421,33309,30938,29977,1413,6122,0,13080,0,15,17,996,1000,245,375,592,985,1001,245,373
12-APR-2019,45,31212,28970,31722,29479,28583,1416,6122,0,13080,0,10,17,996,990,245,400,477,985,991,244,401
12-APR-2019,46,29458,27379,29967,27888,26961,1418,6122,0,13080,0,9,162,996,989,178,499,444,985,990,171,496
12-APR-2019,47,27553,25490,28063,26000,25202,1415,6122,0,13080,0,10,164,948,952,69,436,397,937,952,67,426
12-APR-2019,48,26010,24069,26525,24588,23715,1411,6122,0,13080,0,15,172,948,933,32,285,395,937,920,35,276
13-APR-2019,1,24893,23098,25406,23610,22632,1378,6122,0,13080,0,13,166,875,196,94,238,322,862,179,95,236
13-APR-2019,2,24269,22481,24784,22998,22123,1345,6122,0,13080,0,15,288,872,164,95,220,320,862,174,95,222
13-APR-2019,3,24427,22328,24942,22851,22316,1330,6122,0,13080,0,15,349,849,800,95,362,582,839,817,95,365
13-APR-2019,4,24978,22883,25496,23401,22900,1315,6122,0,13080,0,18,451,849,840,95,459,592,839,840,95,454
13-APR-2019,5,24895,22756,25412,23275,22835,1294,6122,0,13080,0,17,450,849,840,95,338,592,839,841,95,331
13-APR-2019,6,24661,22519,25505,23388,22571,1273,6122,0,13080,0,344,812,849,839,95,389,592,839,841,95,392
13-APR-2019,7,24274,22173,26028,23943,22178,1259,6122,0,13080,0,1254,1700,849,839,95,499,592,839,841,95,496
13-APR-2019,8,24144,22090,25909,23855,21938,1244,6122,0,13080,0,1265,1695,849,839,95,504,592,839,841,95,500
13-APR-2019,9,23937,21891,25698,23654,21739,1232,6122,0,13080,0,1261,1694,849,839,95,504,592,839,841,95,500
13-APR-2019,10,23819,21740,25582,23504,21653,1219,6122,0,13080,0,1263,1696,849,839,95,504,592,839,841,95,500
13-APR-2019,11,24003,21888,25689,23572,21833,1227,6122,0,13080,0,1186,1616,849,852,95,504,592,839,855,95,500
13-APR-2019,12,24375,22330,26005,23958,22142,1235,6122,0,13080,0,1130,1599,848,853,95,504,592,839,855,95,500
13-APR-2019,13,25241,23235,26141,24102,22948,1255,6122,7,13080,0,400,919,896,900,95,504,592,888,902,95,500
13-APR-2019,14,26275,24252,26783,24756,23880,1274,6122,215,13080,0,8,516,896,902,95,504,592,887,903,95,500
13-APR-2019,15,27787,25716,28300,26228,25211,1319,6122,746,13080,0,13,346,945,948,95,504,592,937,951,95,500
13-APR-2019,16,28216,26078,28730,26596,25555,1363,6122,1430,13080,0,14,224,947,951,95,504,592,937,952,95,500
13-APR-2019,17,28963,26966,29476,27476,26103,1508,6122,2220,13080,0,13,10,947,951,95,504,401,937,953,95,500
13-APR-2019,18,29072,27220,29589,27733,26247,1653,6122,3000,13080,0,17,13,947,952,95,504,395,937,953,95,500
13-APR-2019,19,28935,26981,29446,27493,26172,1813,6122,3810,13080,0,11,11,947,952,95,504,395,937,953,95,500
13-APR-2019,20,28143,26032,28653,26540,25535,1972,6122,4420,13080,0,10,6,947,951,95,504,395,937,953,95,500
13-APR-2019,21,27600,25653,28105,26157,25132,2045,6122,4900,13080,0,5,4,946,952,95,504,395,937,953,95,500
13-APR-2019,22,27105,25291,27615,25803,24727,2118,6122,6220,13080,0,10,12,947,951,95,504,395,937,953,95,500
13-APR-2019,23,26810,24942,27316,25446,24461,2186,6122,6160,13080,0,6,4,911,908,20,504,395,901,905,16,500
13-APR-2019,24,26524,24642,27081,25153,24205,2253,6122,6140,13080,0,11,10,912,904,-46,504,395,901,904,-44,500
13-APR-2019,25,26238,24403,26769,24913,24000,2285,6122,6700,13080,0,11,10,749,815,-20,440,395,734,813,-16,431
13-APR-2019,26,25801,23938,26364,24451,23660,2317,6122,6960,13080,0,14,11,745,807,-49,417,395,735,807,-47,419
13-APR-2019,27,25525,23457,26037,23970,23457,2319,6122,6770,13080,0,12,10,701,715,12,503,585,692,711,16,500
13-APR-2019,28,24932,22893,25446,23408,22961,2321,6122,6930,13080,0,14,16,700,711,40,504,592,692,710,45,500
13-APR-2019,29,24659,22522,25170,23032,22770,2322,6122,6640,13080,0,11,10,700,710,95,504,592,692,710,95,500
13-APR-2019,30,24510,22286,25020,22798,22665,2322,6122,6290,13080,0,10,11,700,710,95,504,592,692,710,95,500
13-APR-2019,31,24315,22274,24823,22780,22483,2331,6122,5810,13080,0,8,6,700,711,95,504,592,692,710,95,500
13-APR-2019,32,24746,22708,25255,23219,22947,2340,6122,5340,13080,0,9,10,699,711,96,504,592,692,711,95,500
13-APR-2019,33,25523,23560,26033,24070,23569,2325,6122,4410,13080,0,10,10,796,801,96,504,592,790,806,95,500
13-APR-2019,34,26758,24824,27268,25335,24617,2310,6122,3700,13080,0,10,11,799,804,95,504,592,789,807,95,500
13-APR-2019,35,28395,26502,28907,27015,26149,2297,6122,2780,13080,0,12,14,942,946,95,502,592,937,951,95,497
13-APR-2019,36,29764,27684,30278,28199,27482,2284,6122,2140,13080,0,14,15,945,952,95,408,592,937,953,95,399
13-APR-2019,37,30601,28456,31111,28967,28298,2161,6122,1520,13080,0,10,11,995,998,95,352,592,985,1001,95,351
13-APR-2019,38,31270,29101,31784,29611,28889,2037,6122,919,13080,0,14,11,996,1000,95,415,592,985,1002,95,416
13-APR-2019,39,31711,29528,32225,30038,29275,1977,6122,376,13080,0,14,8,996,1000,95,503,592,985,1002,95,499
13-APR-2019,40,32033,29713,32551,30225,29498,1917,6122,35,13080,0,18,12,996,1001,95,504,592,985,1001,95,500
13-APR-2019,41,32655,30170,33170,30683,30005,1913,6122,0,13080,0,15,14,996,1001,95,504,592,985,1002,95,500
13-APR-2019,42,32298,29755,32816,30274,29594,1908,6122,0,13080,0,18,19,996,1000,95,492,592,985,1002,95,488
13-APR-2019,43,31594,29186,32110,29700,28928,1898,6122,0,13080,0,16,14,996,1000,95,495,402,985,1001,95,491
13-APR-2019,44,30580,28186,31094,28701,28033,1888,6122,0,13080,0,14,15,996,1001,95,504,395,985,1000,95,500
13-APR-2019,45,29113,26738,29626,27254,26742,1887,6122,0,13080,0,13,10,241,908,95,504,442,200,905,95,500
13-APR-2019,46,27643,25385,28151,25892,25372,1886,6122,0,13080,0,8,4,194,904,95,504,444,198,903,95,500
13-APR-2019,47,26069,23783,26579,24295,23896,1884,6122,0,13080,0,10,10,350,809,109,504,397,350,807,110,500
13-APR-2019,48,24787,22521,25295,23032,22626,1881,6122,0,13080,0,8,24,375,805,111,504,395,351,807,111,500
14-APR-2019,1,23539,21233,24688,22416,21428,1857,6122,0,13080,0,10,165,-639,762,111,504,395,-662,759,111,500
14-APR-2019,2,23003,20744,24194,21942,21000,1832,6122,0,13080,0,15,359,-676,759,111,504,395,-662,759,111,500
14-APR-2019,3,23365,21091,23981,21704,21441,1827,6122,0,13080,0,13,431,-103,760,111,504,395,-92,759,111,500
14-APR-2019,4,23698,21498,24309,22109,21796,1822,6122,0,13080,0,12,429,-99,759,111,504,395,-92,759,111,500
14-APR-2019,5,23602,21313,24121,21835,21704,1800,6122,0,13080,0,19,499,387,760,111,504,585,394,759,111,500
14-APR-2019,6,23341,21102,24180,21968,21382,1778,6122,0,13080,0,339,910,396,759,111,504,592,394,759,111,500
14-APR-2019,7,22837,20605,24519,22296,20851,1751,6122,0,13080,0,1182,1729,742,759,111,504,592,742,758,111,500
14-APR-2019,8,22799,20528,24490,22220,20710,1724,6122,0,13080,0,1191,1733,750,760,111,504,592,741,759,111,500
14-APR-2019,9,22632,20344,24321,22035,20538,1678,6122,0,13080,0,1189,1733,751,759,111,504,592,742,759,111,500
14-APR-2019,10,22523,20288,24209,21974,20457,1632,6122,0,13080,0,1186,1729,751,759,111,504,592,742,759,111,500
14-APR-2019,11,22609,20359,24220,21968,20553,1629,6122,0,13080,0,1111,1652,750,742,111,504,592,741,740,111,500
14-APR-2019,12,22640,20311,24245,21917,20650,1625,6122,0,13080,0,1105,1650,750,741,111,504,592,741,739,111,500
14-APR-2019,13,22872,20546,23771,21409,20888,1633,6122,15,13080,0,399,904,750,758,111,504,592,741,757,111,500
14-APR-2019,14,23479,20640,23999,21160,21437,1641,6122,258,13080,0,20,542,749,758,111,504,592,741,758,111,500
14-APR-2019,15,24443,21959,24960,22476,22281,1657,6122,785,13080,0,17,309,798,803,111,504,592,790,806,111,500
14-APR-2019,16,25190,22688,25706,23204,22955,1673,6122,1360,13080,0,16,150,800,804,111,504,592,790,807,111,500
14-APR-2019,17,26113,23866,26625,24378,23777,1776,6122,1960,13080,0,12,12,800,806,111,504,402,791,807,111,500
14-APR-2019,18,26243,24018,26754,24529,23872,1879,6122,2580,13080,0,11,11,800,807,111,504,395,791,808,111,500
14-APR-2019,19,26695,24730,27205,25242,24360,1997,6122,3480,13080,0,10,11,848,852,111,504,395,839,855,111,500
14-APR-2019,20,26811,24895,27321,25407,24453,2115,6122,3890,13080,0,10,12,849,854,111,504,395,839,855,111,500
14-APR-2019,21,27134,25151,27643,25658,24711,2158,6122,4320,13080,0,9,7,849,854,111,504,395,839,857,111,500
14-APR-2019,22,27206,25101,27717,25613,24754,2200,6122,4960,13080,0,11,12,849,854,111,504,395,839,857,111,500
14-APR-2019,23,27273,25257,27783,25765,24802,2227,6122,4560,13080,0,10,7,849,856,33,497,395,839,857,26,494
14-APR-2019,24,27507,25499,28115,26009,25050,2254,6122,4420,13080,0,10,7,849,855,-98,504,395,839,857,-96,500
14-APR-2019,25,27844,25820,28378,26330,25410,2272,6122,4260,13080,0,10,10,849,853,-24,504,395,839,856,-20,500
14-APR-2019,26,27919,25824,28463,26334,25460,2289,6122,4480,13080,0,10,10,849,854,-34,504,395,839,856,-32,500
14-APR-2019,27,27698,25386,28210,25897,25222,2291,6122,4380,13080,0,12,12,848,853,11,450,585,839,856,16,443
14-APR-2019,28,27507,25243,28021,25759,25027,2292,6122,4690,13080,0,14,16,848,854,13,444,592,839,856,16,442
14-APR-2019,29,27912,25698,28423,26209,25486,2251,6122,3600,13080,0,11,11,849,853,39,504,592,840,855,43,500
14-APR-2019,30,28037,25785,28548,26296,25568,2209,6122,3400,13080,0,11,11,850,853,44,504,592,840,855,46,500
14-APR-2019,31,28282,25849,28795,26362,25679,2178,6122,3050,13080,0,13,11,850,854,71,504,592,840,856,73,500
14-APR-2019,32,28645,26205,29159,26716,25995,2147,6122,3080,13080,0,14,11,846,854,82,504,592,840,857,78,500
14-APR-2019,33,29162,26947,29729,27460,26489,2136,6122,2950,13080,0,15,13,994,1026,-52,504,592,985,1033,-51,500
14-APR-2019,34,29979,27653,30511,28164,27180,2124,6122,2550,13080,0,12,11,996,1034,-20,504,592,985,1035,-16,500
14-APR-2019,35,31231,28855,31784,29359,28387,2119,6122,2120,13080,0,11,4,996,1057,-42,504,592,985,1059,-40,500
14-APR-2019,36,31830,29409,32340,29916,28978,2113,6122,1670,13080,0,10,7,996,1059,12,463,592,985,1059,16,455
14-APR-2019,37,32077,29587,32589,30097,29217,2027,6122,1060,13080,0,12,10,996,1059,39,317,592,985,1060,41,309
14-APR-2019,38,32468,29878,32978,30386,29633,1941,6122,650,13080,0,10,8,996,1059,14,295,592,985,1060,16,297
14-APR-2019,39,32702,30004,33216,30516,29899,1900,6122,278,13080,0,14,11,996,1058,39,369,592,985,1059,42,368
14-APR-2019,40,32860,30157,33374,30669,29979,1859,6122,36,13080,0,14,12,996,1058,27,369,592,985,1060,31,368
14-APR-2019,41,33106,30387,33620,30901,30136,1858,6122,0,13080,0,14,14,996,1058,99,435,592,985,1059,99,435
14-APR-2019,42,33003,30144,33517,30657,30010,1857,6122,0,13080,0,14,14,996,1058,23,437,592,985,1059,22,435
14-APR-2019,43,32504,29722,33072,30229,29545,1857,6122,0,13080,0,14,5,996,1002,-54,464,402,985,1001,-59,461
14-APR-2019,44,30766,27899,31447,28414,27989,1856,6122,0,13080,0,14,16,996,1000,-167,415,395,985,1000,-165,413
14-APR-2019,45,29195,26472,29773,26985,26612,1867,6122,0,13080,0,14,12,756,951,-64,497,395,737,952,-56,495
14-APR-2019,46,27404,24775,27918,25291,24873,1877,6122,0,13080,0,14,15,745,950,33,504,395,738,951,39,500
14-APR-2019,47,25522,22873,26038,23386,23129,1883,6122,0,13080,0,16,13,797,812,78,504,395,790,809,80,500
14-APR-2019,48,24087,21445,24652,21960,21775,1889,6122,0,13080,0,65,70,809,806,81,504,395,789,808,81,500
15-APR-2019,1,22931,20449,23453,20965,20774,1896,6122,0,13080,0,22,16,149,785,81,504,264,128,783,81,500
15-APR-2019,2,22409,20004,22930,20526,20337,1902,6122,0,13080,0,21,22,130,784,81,504,260,129,783,81,500
15-APR-2019,3,22651,20392,23172,20914,20658,1926,6122,0,13080,0,21,67,253,774,81,504,256,250,772,81,500
15-APR-2019,4,23181,20987,23701,21510,21226,1949,6122,0,13080,0,20,177,248,772,81,504,257,250,769,81,500
15-APR-2019,5,23260,20698,23999,21446,21296,1962,6122,0,13080,0,239,412,763,543,81,504,579,766,535,81,500
15-APR-2019,6,22948,20403,24285,21694,20924,1974,6122,0,13080,0,837,1119,775,533,81,504,592,766,531,81,500
15-APR-2019,7,22611,20059,24374,21827,20522,1990,6122,0,13080,0,1263,1548,822,410,81,504,592,814,405,81,500
15-APR-2019,8,22438,19953,24193,21708,20272,2006,6122,0,13080,0,1255,1638,823,405,81,504,592,814,403,81,500
15-APR-2019,9,22429,19862,24181,21614,20272,2028,6122,0,13080,0,1252,1658,823,234,81,504,592,814,227,81,500
15-APR-2019,10,22186,19636,23922,21370,20200,2049,6122,0,13080,0,1236,1634,836,229,81,504,592,815,235,81,500
15-APR-2019,11,22983,20507,24331,22108,21036,2076,6122,0,13080,0,848,1242,65,709,81,504,591,45,720,81,500
15-APR-2019,12,24140,21796,25460,23392,22115,2102,6122,0,13080,0,820,1226,36,730,81,504,592,45,721,81,500
15-APR-2019,13,26430,24183,27203,25043,24198,2131,6122,17,13080,0,273,597,502,212,81,504,592,504,198,81,500
15-APR-2019,14,28672,26415,29191,26935,26218,2160,6122,197,13080,0,19,269,495,188,81,504,591,504,194,81,500
15-APR-2019,15,31472,29075,31992,29596,28750,2213,6122,599,13080,0,20,196,994,670,81,504,592,985,682,81,500
15-APR-2019,16,32804,30299,33394,30809,30014,2265,6122,1110,13080,0,90,213,996,696,81,504,592,985,697,81,500
15-APR-2019,17,33655,31184,34168,31694,30838,2392,6122,1870,13080,0,13,134,996,946,81,504,401,985,956,81,500
15-APR-2019,18,33629,31125,34145,31636,30844,2518,6122,2580,13080,0,16,135,997,959,81,504,395,985,961,81,500
15-APR-2019,19,33180,30800,33696,31315,30461,2620,6122,3920,13080,0,16,141,997,1054,81,475,395,985,1059,81,467
15-APR-2019,20,32195,29950,32708,30464,29448,2722,6122,4220,13080,0,13,137,997,1051,81,344,395,985,1060,81,338
15-APR-2019,21,31122,28807,31632,29317,28368,2803,6122,5060,13080,0,10,135,764,1058,81,393,395,744,1060,81,394
15-APR-2019,22,30153,27955,30664,28467,27468,2884,6122,6670,13080,0,11,136,747,1058,81,369,395,744,1059,81,363
15-APR-2019,23,29343,27135,29854,27645,26716,2918,6122,7400,13080,0,11,135,994,954,81,351,395,985,953,81,349
15-APR-2019,24,28783,26446,29293,26954,26187,2951,6122,8090,13080,0,10,131,997,950,81,358,395,985,952,81,357
15-APR-2019,25,28569,26235,29079,26745,25966,2975,6122,8310,13080,0,10,134,948,951,81,357,395,936,952,81,350
15-APR-2019,26,28141,25789,28651,26299,25668,2998,6122,8160,13080,0,10,134,947,951,81,218,395,936,952,81,213
15-APR-2019,27,27719,25029,28225,25535,25316,3000,6122,8300,13080,0,6,130,922,927,81,186,585,912,928,81,184
15-APR-2019,28,27217,24530,27726,25040,24852,3002,6122,8080,13080,0,9,135,922,926,81,221,592,912,928,81,222
15-APR-2019,29,27404,24735,27915,25246,25058,2988,6122,7510,13080,0,11,135,842,928,79,301,592,830,931,79,301
15-APR-2019,30,27519,24774,28274,25540,25178,2974,6122,6730,13080,0,255,390,839,929,79,297,592,831,929,79,293
15-APR-2019,31,27877,25174,28650,25948,25527,2968,6122,5920,13080,0,273,398,895,733,78,290,592,888,726,77,284
15-APR-2019,32,28600,25961,29255,26609,26197,2962,6122,5030,13080,0,155,269,895,725,75,301,592,888,727,76,304
15-APR-2019,33,29583,26965,30093,27476,27061,2917,6122,4180,13080,0,10,11,994,989,81,449,592,985,998,81,451
15-APR-2019,34,30769,28234,31275,28742,28219,2872,6122,3510,13080,0,6,8,996,1001,81,487,592,985,1002,81,481
15-APR-2019,35,32033,29466,32541,29973,29437,2810,6122,2730,13080,0,8,7,996,1055,81,377,592,985,1058,81,371
15-APR-2019,36,32890,30288,33398,30795,30274,2747,6122,2010,13080,0,8,7,996,1057,81,314,592,985,1059,81,311
15-APR-2019,37,33357,30754,33870,31266,30776,2635,6122,1320,13080,0,13,12,996,1057,81,346,592,985,1059,81,342
15-APR-2019,38,33736,31243,34247,31754,31187,2522,6122,722,13080,0,11,11,996,1057,81,311,591,985,1059,81,313
15-APR-2019,39,34177,31668,34687,32176,31659,2432,6122,238,13080,0,10,7,996,1058,81,452,592,985,1060,81,454
15-APR-2019,40,34273,31758,34788,32273,31742,2342,6122,23,13080,0,15,16,996,1057,81,468,592,985,1060,81,461
15-APR-2019,41,34529,32188,35045,32702,31966,2283,6122,0,13080,0,16,15,996,1058,81,325,449,985,1060,81,316
15-APR-2019,42,34622,32204,35138,32719,32019,2224,6122,0,13080,0,16,15,997,1058,69,176,444,985,1059,67,169
15-APR-2019,43,33750,31141,34353,31657,31201,2187,6122,0,13080,0,20,15,997,1002,-83,32,444,985,1001,-90,30
15-APR-2019,44,32074,29337,32809,29856,29707,2150,6122,0,13080,0,21,19,997,1001,-209,-5,444,985,1000,-208,-11
15-APR-2019,45,30281,27543,30910,28058,28065,2109,6122,0,13080,0,17,15,925,929,-112,53,444,912,929,-103,58
15-APR-2019,46,28488,25657,29078,26168,26348,2067,6122,0,13080,0,12,11,924,926,-78,10,444,913,927,-78,9
15-APR-2019,47,26439,23736,26951,24246,24480,2017,6122,0,13080,0,12,10,851,857,8,57,397,839,856,13,61
15-APR-2019,48,25130,22494,25723,23003,23142,1966,6122,0,13080,0,10,9,851,849,-83,63,395,839,843,-90,63
16-APR-2019,1,24065,21440,24817,21949,22074,1873,6122,0,13080,0,11,9,625,335,-241,0,365,611,320,-246,0
