,Gas (corrected)
2020-03-10 06:00:00,1.2492801913547857
2020-03-10 06:30:00,1.5065266131964212
2020-03-10 07:00:00,1.4864061738125773
2020-03-10 07:30:00,1.2850939919791484
2020-03-10 08:00:00,1.0237224772756672
2020-03-10 08:30:00,0.7922429647692436
2020-03-10 09:00:00,0.6622573480055063
2020-03-10 09:30:00,0.5902436259327888
2020-03-10 10:00:00,0.5428048839056661
2020-03-10 10:30:00,0.5080232492675961
2020-03-10 11:00:00,0.5010953234428639
2020-03-10 11:30:00,0.49897664340669273
2020-03-10 12:00:00,0.5520536154998469
2020-03-10 12:30:00,0.525616475382174
2020-03-10 13:00:00,0.5248798107176585
2020-03-10 13:30:00,0.5130994645446503
2020-03-10 14:00:00,0.5348475648441664
2020-03-10 14:30:00,0.5653359680147143
2020-03-10 15:00:00,0.6977519586718044
2020-03-10 15:30:00,0.8236487766913909
2020-03-10 16:00:00,1.0651037487545738
2020-03-10 16:30:00,1.2569366050171282
2020-03-10 17:00:00,1.3956858866457187
2020-03-10 17:30:00,1.3918965129985617
2020-03-10 18:00:00,1.4382233054601672
2020-03-10 18:30:00,1.3762300321327097
2020-03-10 19:00:00,1.3013743918610485
2020-03-10 19:30:00,1.2078014440154716
2020-03-10 20:00:00,1.1103752372732345
2020-03-10 20:30:00,0.9972615775266055
2020-03-10 21:00:00,0.8635546405568478
2020-03-10 21:30:00,0.7206440992843749
2020-03-10 22:00:00,0.5444897944197908
2020-03-10 22:30:00,0.39122456248230325
2020-03-10 23:00:00,0.2901293949528589
2020-03-10 23:30:00,0.2369503684453371
2020-03-11 00:00:00,0.20715905908010002
2020-03-11 00:30:00,0.18673569506552168
2020-03-11 01:00:00,0.18468541473542655
2020-03-11 01:30:00,0.18098237368259376
2020-03-11 02:00:00,0.18597576508617567
2020-03-11 02:30:00,0.1877999944737005
2020-03-11 03:00:00,0.19897704637019561
2020-03-11 03:30:00,0.21455908336430826
2020-03-11 04:00:00,0.2617448367851581
2020-03-11 04:30:00,0.341194004077038
2020-03-11 05:00:00,0.5422498046009995
2020-03-11 05:30:00,0.8189974928899403
2020-03-11 06:00:00,1.2559221286545619
2020-03-11 06:30:00,1.5249706627990776
2020-03-11 07:00:00,1.504923646959092
2020-03-11 07:30:00,1.2881720172874473
2020-03-11 08:00:00,1.013159056881111
2020-03-11 08:30:00,0.7662443887543425
2020-03-11 09:00:00,0.6348103174672141
2020-03-11 09:30:00,0.5550959186686482
2020-03-11 10:00:00,0.4964848414828822
2020-03-11 10:30:00,0.45475960497582824
2020-03-11 11:00:00,0.4404054107033974
2020-03-11 11:30:00,0.4323292022773903
2020-03-11 12:00:00,0.48248452587415847
2020-03-11 12:30:00,0.4575663085221666
2020-03-11 13:00:00,0.4508401455824427
2020-03-11 13:30:00,0.4604288490030287
2020-03-11 14:00:00,0.49508642053820323
2020-03-11 14:30:00,0.5349187316704594
2020-03-11 15:00:00,0.6581287015288176
2020-03-11 15:30:00,0.8059366071748167
2020-03-11 16:00:00,1.060699721717543
2020-03-11 16:30:00,1.257593827888031
2020-03-11 17:00:00,1.404621966690943
2020-03-11 17:30:00,1.4226585227330233
2020-03-11 18:00:00,1.4809545819640209
2020-03-11 18:30:00,1.4240296955590948
2020-03-11 19:00:00,1.3521523073725
2020-03-11 19:30:00,1.2613135153884647
2020-03-11 20:00:00,1.1800776703545592
2020-03-11 20:30:00,1.0683882316194118
2020-03-11 21:00:00,0.9390142654629489
2020-03-11 21:30:00,0.7867023148648523
2020-03-11 22:00:00,0.6082767517829495
2020-03-11 22:30:00,0.4467367986460594
2020-03-11 23:00:00,0.3353447770331771
2020-03-11 23:30:00,0.28330406858719553
2020-03-12 00:00:00,0.25389323943354164
2020-03-12 00:30:00,0.23172062633362298
2020-03-12 01:00:00,0.23042463063577637
2020-03-12 01:30:00,0.23348580007279857
2020-03-12 02:00:00,0.24076494206330878
2020-03-12 02:30:00,0.24707636189202425
2020-03-12 03:00:00,0.2674170396327347
2020-03-12 03:30:00,0.28522469378546894
2020-03-12 04:00:00,0.3354551261038215
2020-03-12 04:30:00,0.4198642021739622
2020-03-12 05:00:00,0.640845042757837
2020-03-12 05:30:00,0.9306902607235022
2020-03-12 06:00:00,1.401214685145809
2020-03-12 06:30:00,1.711363036351197
2020-03-12 07:00:00,1.720222263305013
2020-03-12 07:30:00,1.4991963166453721
2020-03-12 08:00:00,1.2036330164253997
2020-03-12 08:30:00,0.9387335792038457
2020-03-12 09:00:00,0.7907205906493388
2020-03-12 09:30:00,0.7051461726358506
2020-03-12 10:00:00,0.6467663310716714
2020-03-12 10:30:00,0.6061651587787183
2020-03-12 11:00:00,0.5882356807947368
2020-03-12 11:30:00,0.5872395351515773
2020-03-12 12:00:00,0.636417404577732
2020-03-12 12:30:00,0.6066410320365794
2020-03-12 13:00:00,0.5975654234470152
2020-03-12 13:30:00,0.5974906660996601
2020-03-12 14:00:00,0.6332325171448783
2020-03-12 14:30:00,0.6809106218310332
2020-03-12 15:00:00,0.8224325819462718
2020-03-12 15:30:00,0.9634611745474462
2020-03-12 16:00:00,1.2540519465808626
2020-03-12 16:30:00,1.4851497072534658
2020-03-12 17:00:00,1.651066717718504
2020-03-12 17:30:00,1.6939381389674157
2020-03-12 18:00:00,1.7625788925832935
2020-03-12 18:30:00,1.7120795819633465
2020-03-12 19:00:00,1.6328539651559135
2020-03-12 19:30:00,1.5380311651735616
2020-03-12 20:00:00,1.4349758952623752
2020-03-12 20:30:00,1.3169101331231436
2020-03-12 21:00:00,1.153000530160133
2020-03-12 21:30:00,0.9773417425618669
2020-03-12 22:00:00,0.735686853195895
2020-03-12 22:30:00,0.5390360583876126
2020-03-12 23:00:00,0.40360506589363215
2020-03-12 23:30:00,0.33162507893710885
2020-03-13 00:00:00,0.29093395901300345
2020-03-13 00:30:00,0.26592427035340005
2020-03-13 01:00:00,0.2602765004762472
2020-03-13 01:30:00,0.25737782851395674
2020-03-13 02:00:00,0.2576986936231371
2020-03-13 02:30:00,0.26377151121234665
2020-03-13 03:00:00,0.2758251890521204
2020-03-13 03:30:00,0.2947826247018795
2020-03-13 04:00:00,0.345603329703076
2020-03-13 04:30:00,0.42702146036210686
