,Electricity,Gas (corrected)
2020-04-12 04:30:00,0.11078479702384669,0.10106464168432529
2020-04-12 05:00:00,0.11156297426238836,0.15158094071362838
2020-04-12 05:30:00,0.11325134447306777,0.21491988884878566
2020-04-12 06:00:00,0.12064063071546989,0.36395821211603085
2020-04-12 06:30:00,0.12877883103743487,0.4766188137932478
2020-04-12 07:00:00,0.14158973460969726,0.5539641518926374
2020-04-12 07:30:00,0.15850010117518873,0.5308120093119099
2020-04-12 08:00:00,0.17806970137986308,0.5171052001799203
2020-04-12 08:30:00,0.20128101579098925,0.47347925169912164
2020-04-12 09:00:00,0.2247371722533096,0.45763754137429685
2020-04-12 09:30:00,0.2451405001128483,0.45077895087960246
2020-04-12 10:00:00,0.2614545999330691,0.44670339525160796
2020-04-12 10:30:00,0.27005419834852235,0.43047611306140277
2020-04-12 11:00:00,0.27959450856480217,0.4193381646670131
2020-04-12 11:30:00,0.2932690305157558,0.4187496412456589
2020-04-12 12:00:00,0.30763399771190186,0.448269941000982
2020-04-12 12:30:00,0.31353211508977274,0.41238358078457255
2020-04-12 13:00:00,0.3079558646130858,0.3878265026633463
2020-04-12 13:30:00,0.2992964386887901,0.35833005974111776
2020-04-12 14:00:00,0.29312477041372237,0.3492021067275443
2020-04-12 14:30:00,0.2890826115041285,0.35034837051402606
2020-04-12 15:00:00,0.29127307324134377,0.3765367708195964
2020-04-12 15:30:00,0.2999088432832918,0.4130430575722322
2020-04-12 16:00:00,0.31775345738678384,0.5565698144097674
2020-04-12 16:30:00,0.3417175099032631,0.6290070519162375
2020-04-12 17:00:00,0.36051167767893955,0.7215291390427824
2020-04-12 17:30:00,0.3603055341536114,0.7003193448794826
2020-04-12 18:00:00,0.35119232176071863,0.7417827208920365
2020-04-12 18:30:00,0.33436596546115366,0.7209400542373658
2020-04-12 19:00:00,0.3219764033838421,0.7211365074978819
2020-04-12 19:30:00,0.30836015969741526,0.6798157925399646
2020-04-12 20:00:00,0.3026092783264457,0.6451641080906013
2020-04-12 20:30:00,0.28879048048936135,0.5562787865457505
2020-04-12 21:00:00,0.27075670459321055,0.4899136837016613
2020-04-12 21:30:00,0.25156124799601537,0.4043209865159335
2020-04-12 22:00:00,0.23457713200616387,0.33188796817449356
2020-04-12 22:30:00,0.2133312372562143,0.26045170394060446
2020-04-12 23:00:00,0.18953645306395628,0.2014647005272122
2020-04-12 23:30:00,0.17268415645866741,0.15832855017886527
2020-04-13 00:00:00,0.1569163696359363,0.14316067539523133
2020-04-13 00:30:00,0.1483917848304201,0.12481416623550971
2020-04-13 01:00:00,0.15811440222889792,0.11790349498141275
2020-04-13 01:30:00,0.14610330202261532,0.11247217575735945
2020-04-13 02:00:00,0.13827590527405315,0.11143484968094494
2020-04-13 02:30:00,0.1319571974442984,0.11336469691734609
2020-04-13 03:00:00,0.12700117511556602,0.12010568022521156
2020-04-13 03:30:00,0.12364509175240088,0.12669198856112857
2020-04-13 04:00:00,0.12021498054474714,0.15231074524452098
2020-04-13 04:30:00,0.1173681343481036,0.18651208412054066
2020-04-13 05:00:00,0.11949055267622309,0.29064160206437706
2020-04-13 05:30:00,0.12317385721623021,0.43147174393507404
2020-04-13 06:00:00,0.13253888655429494,0.6830873052383916
2020-04-13 06:30:00,0.14098780563726643,0.8603188998624468
2020-04-13 07:00:00,0.15460990490420387,0.9086913010535295
2020-04-13 07:30:00,0.16975418281427518,0.8807713307820055
2020-04-13 08:00:00,0.18597122246173242,0.8516435973627295
2020-04-13 08:30:00,0.20576278374823928,0.8015240111155661
2020-04-13 09:00:00,0.22693506766378999,0.7869515753630878
2020-04-13 09:30:00,0.2442412239402971,0.7875171498313996
2020-04-13 10:00:00,0.260240758898694,0.7807890267031129
2020-04-13 10:30:00,0.27029540944569386,0.760842323668571
2020-04-13 11:00:00,0.27587162945612176,0.7347953000720862
2020-04-13 11:30:00,0.2847333291829763,0.722881746139521
2020-04-13 12:00:00,0.2979896889566781,0.7480663262251029
2020-04-13 12:30:00,0.3006540469872297,0.6911126747255613
2020-04-13 13:00:00,0.2950896710582631,0.6583284076813904
2020-04-13 13:30:00,0.2841311175614577,0.622525226711639
2020-04-13 14:00:00,0.27569034964164246,0.6035686163778968
2020-04-13 14:30:00,0.2687501692567489,0.585327360148565
2020-04-13 15:00:00,0.2661438643455795,0.6302327521856836
2020-04-13 15:30:00,0.2693413616802722,0.6646510646950841
2020-04-13 16:00:00,0.2872841178805164,0.8489412837703563
2020-04-13 16:30:00,0.3149596118378559,0.9713944230717199
2020-04-13 17:00:00,0.34553540384271175,1.0763948256731377
2020-04-13 17:30:00,0.3617197186057911,1.0688829019428152
2020-04-13 18:00:00,0.3636553543497039,1.148839913000847
2020-04-13 18:30:00,0.3534479350676637,1.1454710575357436
2020-04-13 19:00:00,0.34130496564282564,1.1887997015881164
2020-04-13 19:30:00,0.32730078675206037,1.2051818535261847
2020-04-13 20:00:00,0.3245161591558175,1.2301789347015464
2020-04-13 20:30:00,0.31492365158790075,1.1394481097414753
2020-04-13 21:00:00,0.2948250157583868,0.9944004993210951
2020-04-13 21:30:00,0.2702728652249364,0.8354558330867689
2020-04-13 22:00:00,0.2509712146798129,0.6592487043595495
2020-04-13 22:30:00,0.2241724317720209,0.4815834094406318
2020-04-13 23:00:00,0.19710679906305686,0.36442796731232896
2020-04-13 23:30:00,0.17561525411858092,0.296298934423983
2020-04-14 00:00:00,0.1587122246173241,0.2567222433352096
2020-04-14 00:30:00,0.15166340085445482,0.2294319748172507
2020-04-14 01:00:00,0.16359508282096522,0.2215547053330765
2020-04-14 01:30:00,0.15318361017621046,0.21488452126130664
2020-04-14 02:00:00,0.14505779111252748,0.21788830547105065
2020-04-14 02:30:00,0.13837787692475118,0.2214522842497445
2020-04-14 03:00:00,0.132678839038647,0.23089237066728605
2020-04-14 03:30:00,0.1284444358079486,0.24352299383573214
2020-04-14 04:00:00,0.1259714194661652,0.2897699285537212
2020-04-14 04:30:00,0.12397833741401429,0.3470012152670292
2020-04-14 05:00:00,0.1279364579689869,0.5194919606345315
2020-04-14 05:30:00,0.134426695995523,0.7459493297396513
2020-04-14 06:00:00,0.14861347313766948,1.1522452355027446
